2019-08-14,00044,3,13203003,0,0,0,044BDT3132030030000000   ,BDT,40571841.98,0
2019-08-14,00070,3,13201004,0,0,0,070BDT3132010040000000   ,BDT,5900000,0
2019-08-14,00066,3,13206004,0,0,0,066BDT3132060040000000   ,BDT,872726.51,0
2019-08-14,00082,3,13203003,0,0,0,082BDT3132030030000000   ,BDT,7815816.8,0
2019-08-14,00511,3,13201004,0,0,0,511BDT3132010040000000   ,BDT,2900000,0
2019-08-14,00067,3,13201004,0,0,0,067BDT3132010040000000   ,BDT,5800000,0
2019-08-14,00010,3,13202003,0,0,0,010BDT3132020030000000   ,BDT,42180870,0
2019-08-14,00083,3,13206003,0,0,0,083BDT3132060030000000   ,BDT,54561.86,0
2019-08-14,00083,3,13206004,0,0,0,083BDT3132060040000000   ,BDT,38832,0
2019-08-14,00045,3,24303001,0,0,0,045BDT3243030010000000   ,BDT,0,4572531.89
2019-08-14,00056,3,13205001,0,0,0,056BDT3132050010000000   ,BDT,3189031.02,0
2019-08-14,00020,3,13205001,0,0,0,020BDT3132050010000000   ,BDT,7330798.45,0
2019-08-14,00020,3,13203003,0,0,0,020BDT3132030030000000   ,BDT,57688987.88,0
2019-08-14,00067,3,13206001,0,0,0,067BDT3132060010000000   ,BDT,1011,0
2019-08-14,00068,3,13206010,0,0,0,068BDT3132060100000000   ,BDT,60,0
2019-08-14,00027,3,13080005,0,0,0,027BDT3130800050000000   ,BDT,2411190,0
2019-08-14,00512,3,13206010,0,0,0,512BDT3132060100000000   ,BDT,72960,0
2019-08-14,00502,3,13206003,0,0,0,502BDT3132060030000000   ,BDT,781536.49,0
2019-08-14,00502,3,13080005,0,0,0,502BDT3130800050000000   ,BDT,801461,0
2019-08-14,00087,3,13206007,0,0,0,087BDT3132060070000000   ,BDT,13152709.69,0
2019-08-14,00071,3,13206006,0,0,0,071BDT3132060060000000   ,BDT,15831.42,0
2019-08-14,00516,3,13201004,0,0,0,516BDT3132010040000000   ,BDT,16600000,0
2019-08-14,00011,3,13201901,0,0,0,011BDT3132019010000000   ,BDT,10200,0
2019-08-14,00514,3,13202003,0,0,0,514BDT3132020030000000   ,BDT,44829396,0
2019-08-14,00503,3,13203003,0,0,0,503BDT3132030030000000   ,BDT,21855004.5,0
2019-08-14,00514,3,13202001,0,0,0,514BDT3132020010000000   ,BDT,82043987,0
2019-08-14,00072,3,13080005,0,0,0,072BDT3130800050000000   ,BDT,189311,0
2019-08-14,00032,3,13202903,0,0,0,032BDT3132029030000000   ,BDT,919258,0
2019-08-14,00701,3,13206003,0,0,0,701BDT3132060030000000   ,BDT,425,0
2019-08-14,00034,3,13206905,0,0,0,034BDT3132069050000000   ,BDT,114698.7,0
2019-08-14,00037,3,13203002,0,0,0,037BDT3132030020000000   ,BDT,2016019,0
2019-08-14,00037,3,13206002,0,0,0,037BDT3132060020000000   ,BDT,1634,0
2019-08-14,00002,0,24102001,0,0,0,002BDT0241020010000000   ,BDT,0,10229604
2019-08-14,00061,0,24101003,0,0,0,061BDT0241010030000000   ,BDT,0,6562866.81
2019-08-14,00062,0,24101001,0,0,0,062BDT0241010010000000   ,BDT,0,2924220.57
2019-08-14,00062,0,24103005,0,0,0,062BDT0241030050000000   ,BDT,0,9575946
2019-08-14,00012,0,24102003,0,0,0,012BDT0241020030000000   ,BDT,0,5971701
2019-08-14,00012,0,24101904,0,0,0,012BDT0241019040000000   ,BDT,0,1250098
2019-08-14,00028,0,24101003,0,0,0,028BDT0241010030000000   ,BDT,0,2882963.81
2019-08-14,00031,0,24101001,0,0,0,031BDT0241010010000000   ,BDT,0,67572.03
2019-08-14,00071,0,24102001,0,0,0,071BDT0241020010000000   ,BDT,0,1621297
2019-08-14,00032,0,24101006,0,0,0,032BDT0241010060000000   ,BDT,0,24449556.08
2019-08-14,00033,0,24104006,0,0,0,033BDT0241040060000000   ,BDT,0,2560916
2019-08-14,00012,0,24104001,0,0,0,012BDT0241040010000000   ,BDT,0,304729
2019-08-14,00034,0,24104002,0,0,0,034BDT0241040020000000   ,BDT,0,1168077
2019-08-14,00078,0,24104002,0,0,0,078BDT0241040020000000   ,BDT,0,19413907
2019-08-14,00081,0,24104006,0,0,0,081BDT0241040060000000   ,BDT,0,2134141
2019-08-14,00043,0,24201013,0,0,0,043BDT0242010130000000   ,BDT,0,143155060.6
2019-08-14,00040,0,24101007,0,0,0,040BDT0241010070000000   ,BDT,0,0.12
2019-08-14,00043,0,24104002,0,0,0,043BDT0241040020000000   ,BDT,0,4992667
2019-08-14,00087,0,24103006,0,0,0,087BDT0241030060000000   ,BDT,0,142462517.6
2019-08-14,00098,0,24104002,0,0,0,098BDT0241040020000000   ,BDT,0,5052735
2019-08-14,00046,0,24201013,0,0,0,046BDT0242010130000000   ,BDT,0,999113948.5
2019-08-14,00505,0,24104005,0,0,0,505BDT0241040050000000   ,BDT,0,146686849
2019-08-14,00505,0,24103006,0,0,0,505BDT0241030060000000   ,BDT,0,8394642
2019-08-14,00509,0,24103004,0,0,0,509BDT0241030040000000   ,BDT,0,3989267
2019-08-14,00516,0,24201007,0,0,0,516BDT0242010070000000   ,BDT,0,43493514.38
2019-08-14,00046,0,24101901,0,0,0,046BDT0241019010000000   ,BDT,0,13001614.15
2019-08-14,00020,0,24101006,0,0,0,020BDT0241010060000000   ,BDT,0,22789060
2019-08-14,00021,0,24101002,0,0,0,021BDT0241010020000000   ,BDT,0,424465
2019-08-14,00018,0,24104010,0,0,0,018BDT0241040100000000   ,BDT,0,1401421
2019-08-14,00057,0,24201001,0,0,0,057BDT0242010010000000   ,BDT,0,142651632.1
2019-08-14,00055,0,24101006,0,0,0,055BDT0241010060000000   ,BDT,0,31668980.08
2019-08-14,00008,0,24103006,0,0,0,008BDT0241030060000000   ,BDT,0,884689231.3
2019-08-14,00058,0,24201013,0,0,0,058BDT0242010130000000   ,BDT,0,7252110
2019-08-14,00009,0,24201007,0,0,0,009BDT0242010070000000   ,BDT,0,1254582.9
2019-08-14,00011,0,24103005,0,0,0,011BDT0241030050000000   ,BDT,0,1689611
2019-08-14,00003,0,24201013,0,0,0,003BDT0242010130000000   ,BDT,0,1093491017
2019-08-14,00503,9,13603004,0,0,0,503BDT9136030040000000   ,BDT,271106,0
2019-08-14,00080,9,13603004,0,0,0,080BDT9136030040000000   ,BDT,568034,0
2019-08-14,00050,9,13603004,0,0,0,050BDT9136030040000000   ,BDT,260323.56,0
2019-08-14,00085,9,13603004,0,0,0,085BDT9136030040000000   ,BDT,462082,0
2019-08-14,00055,9,13603004,0,0,0,055BDT9136030040000000   ,BDT,347326.76,0
2019-08-14,00091,9,13603004,0,0,0,091BDT9136030040000000   ,BDT,105428,0
2019-08-14,00050,9,21301001,0,0,0,050BDT9213010010000000   ,BDT,0,116748.6
2019-08-14,00078,9,24501001,0,0,0,078BDT9245010010000000   ,BDT,0,6079.1
2019-08-14,00032,9,24501001,0,0,0,032BDT9245010010000000   ,BDT,0,9193.8
2019-08-14,00067,9,31102003,0,0,0,067BDT9311020030000000   ,BDT,69868,0
2019-08-14,00508,9,31102003,0,0,0,508BDT9311020030000000   ,BDT,134728,0
2019-08-14,00011,9,33201001,0,0,0,011BDT9332010010000000   ,BDT,69487.24,0
2019-08-14,00024,9,42102001,0,0,0,024BDT9421020010000000   ,BDT,0,1225000
2019-08-14,00031,9,42102001,0,0,0,031BDT9421020010000000   ,BDT,0,1484000
2019-08-14,00061,9,42102001,0,0,0,061BDT9421020010000000   ,BDT,0,2087762
2019-08-14,00073,9,42102001,0,0,0,073BDT9421020010000000   ,BDT,0,2055000
