31102019|25052019|10150475|F|900000033|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000018000|00000000000000000|N|00000000|0000010000930211|DEP|          |000000000|     |
31102019|25052019|10150479|F|900000036|01|003|00006|BDT|006BDT0243020013233000   |009990| TO INTEREST            | |31102019|00000000000002190|00000000000000000|N|00000000|0000010000930214|DEP|          |000000000|     |
31102019|25052019|10150479|F|900000036|02|003|00006|BDT|006BDT0070000013233000   |009990| TO INTEREST            | |31102019|00000000000002190|00000000000000000|N|00000000|0000010000930214|DEP|          |000000000|     |
31102019|25052019|10150486|F|900000038|01|003|00006|BDT|006BDT0014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000000980000|00000000000000000|N|00000000|0000010000930216|DEP|          |000000000|     |
31102019|25052019|10150486|F|900000038|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000000980000|00000000000000000|N|00000000|0000010000930216|DEP|          |000000000|     |
31102019|25052019|10150495|F|900000042|01|003|00006|BDT|006BDT0014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000020651000|00000000000000000|N|00000000|0000010000930221|DEP|          |000000000|     |
31102019|25052019|10150495|F|900000042|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000020651000|00000000000000000|N|00000000|0000010000930221|DEP|          |000000000|     |
31102019|25052019|10150501|F|900000046|01|003|00006|BDT|006BDT0132060083199000   |000730| INTEREST CREDIT        | |31102019|00000000000092000|00000000000000000|N|00000000|0000010000930225|DEP|          |000000000|     |
31102019|25052019|10150501|F|900000046|02|003|00006|BDT|006BDT0051003003199000   |000730| INTEREST CREDIT        | |31102019|00000000000092000|00000000000000000|N|00000000|0000010000930225|DEP|          |000000000|     |
31102019|25052019|10150504|F|900000048|01|003|00006|BDT|006BDT0014004009999000   |000730| INTEREST CREDIT        | |31102019|00000000001237000|00000000000000000|N|00000000|0000010000930228|DEP|          |000000000|     |
31102019|25052019|10150504|F|900000048|02|003|00006|BDT|006BDT0051003009999000   |000730| INTEREST CREDIT        | |31102019|00000000001237000|00000000000000000|N|00000000|0000010000930228|DEP|          |000000000|     |
31102019|25052019|10150512|F|900000051|01|003|00006|BDT|006BDT0243020011112000   |009990| TO INTEREST            | |31102019|00000000451047520|00000000000000000|N|00000000|0000010000930233|DEP|          |000000000|     |
31102019|25052019|10150512|F|900000051|02|003|00006|BDT|006BDT0070000011112000   |009990| TO INTEREST            | |31102019|00000000451047520|00000000000000000|N|00000000|0000010000930233|DEP|          |000000000|     |
31102019|25052019|10150512|F|900000052|01|003|00006|BDT|006BDT0243020011112000   |009979| DD PNLT INT CAP        | |31102019|00000000014993260|00000000000000000|N|00000000|0000010000930233|DEP|          |000000000|     |
31102019|25052019|10150512|F|900000052|02|003|00006|BDT|006BDT0070000011112000   |009979| DD PNLT INT CAP        | |31102019|00000000014993260|00000000000000000|N|00000000|0000010000930233|DEP|          |000000000|     |
31102019|25052019|10150519|F|900000054|01|003|00006|BDT|006BDT0014001103131000   |000730| INTEREST CREDIT        | |31102019|00000000000021000|00000000000000000|N|00000000|0000010000930234|DEP|          |000000000|     |
